AGE07,EDCL07,MARRIED07,KIDS07,OCCAT107,INCOME07,RISK07,WSAVED07,SPENDMOR07,HHOUSES07,NETWORTH07,RiskTol
60,4,1,3,2,569762.32333,2,3,4,1,16748720.771,0.759117310991468
60,4,1,3,2,579347.11008,2,3,4,1,16748720.771,0.759117310991468
39,4,1,2,2,6134263.5185,1,3,5,0,3968720.8687,0.497888947462934
39,4,1,2,2,5090586.7393,1,3,5,0,3824047.8772,0.893731646950197
26,4,1,1,1,71353.412455,3,2,1,1,49625.839321,0.0702380952373254
26,4,1,1,1,71353.412455,3,2,1,1,49636.195297,0.07418879056122815
26,4,1,1,1,71353.412455,3,2,1,1,54907.387329,0.0702380952373254
26,4,1,1,1,71353.412455,3,2,1,1,41341.058132,0.0702380952373254
26,4,1,1,1,71353.412455,3,2,1,1,49636.195297,0.07418879056122815
42,4,1,3,1,670935.07233,1,3,1,1,2399479.7518,0.9422896850820561
42,4,1,3,1,670935.07233,1,3,1,1,2399479.7518,0.9422896850820561
42,4,1,3,1,670935.07233,1,3,1,1,2399479.7518,0.9422896850820561
42,4,1,3,1,670935.07233,1,3,1,1,2400515.3494,0.9422896850820561
42,4,1,3,1,670935.07233,1,3,1,1,2400515.3494,0.9422896850820561
49,2,2,0,1,53248.815265,2,3,4,1,297734.32397,0.8062015503890984
49,2,2,0,1,53248.815265,2,3,4,1,297734.32397,0.8062015503890984
49,2,2,0,1,53248.815265,2,3,4,1,297734.32397,0.8062015503890984
49,2,2,0,1,53248.815265,2,3,4,1,297734.32397,0.8062015503890984
49,2,2,0,1,53248.815265,2,3,4,1,297734.32397,0.8062015503890984
75,4,1,0,1,5431379.157,2,3,5,1,77876943.174,0.9950951610484124
75,4,1,0,1,5431379.157,2,3,5,1,79488333.116,0.9949032090016481
75,4,1,0,1,5431379.157,2,3,5,1,77662574.461,0.9951226029896203
75,4,1,0,1,5431379.157,2,3,5,1,79152799.477,0.9949892997219603
75,4,1,0,1,5431379.157,2,3,5,1,78756165.578,0.994123172676588
26,4,1,0,1,109692.55945,3,3,4,0,86886.642717,0.14097571290984814
26,4,1,0,1,109692.55945,3,3,4,0,84815.44742,0.1468564498838057
26,4,1,0,1,109692.55945,3,3,4,0,88129.359895,0.1501005653404643
26,4,1,0,1,109692.55945,3,3,4,0,86575.963423,0.1386681032454275
26,4,1,0,1,109692.55945,3,3,4,0,87611.561071,0.1513399463241957
59,4,1,0,3,167201.27993,2,3,5,1,1332917.7335,0.0467934510619023
59,4,1,0,3,168266.25624,2,3,5,1,1335610.2874,0.0467934510619023
59,4,1,0,3,168266.25624,2,3,5,1,1333435.5323,0.0467934510619023
59,4,1,0,3,168266.25624,2,3,5,1,1333539.0921,0.0467934510619023
59,4,1,0,3,168266.25624,2,3,5,1,1332607.0542,0.0467934510619023
40,4,2,0,1,92652.938561,2,3,2,1,1567656.6525,0.7923291553650451
40,4,2,0,1,85198.104423,2,3,2,1,1827664.1541,0.7543579261541052
40,4,2,0,1,85198.104423,2,3,2,1,1515379.6832,0.8360661109294553
40,4,2,0,1,93717.914866,2,3,2,1,1742320.5519,0.7606060014172851
40,4,2,0,1,89458.009645,2,3,2,1,1431485.9177,0.8181536480816598
70,4,1,0,1,25463583.46,2,3,2,1,830497637.85,0.9940612158943517
70,4,1,0,1,25314486.777,2,3,2,1,914218458.56,0.9944706757523465
70,4,1,0,1,24057814.737,2,3,2,1,922630618.26,0.9942685578336454
70,4,1,0,1,23706372.556,2,3,2,1,832825661.37,0.992740499637173
70,4,1,0,1,28296420.432,2,3,2,1,857292691.41,0.9938661069439837
64,4,1,0,3,132057.06186,3,3,3,1,10892208.948,0.0111573564579274
64,4,1,0,3,116082.41728,3,3,3,1,8393415.3821,0.0097638087153209
64,4,1,0,3,148031.70644,3,3,3,1,11671703.298,0.0083240843507912
64,4,1,0,3,136316.96708,3,3,3,1,10943781.711,0.01154303545760175
64,4,1,0,3,154421.56427,3,3,3,1,10483976.355,0.009367280628954849
57,4,1,0,2,5324881.5265,1,1,1,1,200276818.26,0.977267543499784
57,4,1,0,2,5772171.5747,1,1,1,1,309285897.94,0.9795255947127595
57,4,1,0,2,5985166.8357,1,1,1,1,187833180.47,0.977379064825489
57,4,1,0,2,5899968.7313,1,1,1,1,359509380.67,0.9811707040694087
57,4,1,0,2,5857369.6791,1,1,1,1,247764148.43,0.9792350583488322
58,3,1,0,2,10426118.029,2,3,3,1,110573867.73,0.9098338052056266
58,3,1,0,2,10383518.977,2,3,3,1,116571013.72,0.9133089564860992
58,3,1,0,2,10532615.659,2,3,3,1,127578381.12,0.9238041556625802
69,4,1,0,2,3344025.5986,3,3,4,1,10785749.51,0.9693445457953915
69,4,1,0,2,3354675.3617,3,3,4,1,12325683.214,0.9681407995957994
69,4,1,0,2,3354675.3617,3,3,4,1,10294876.225,0.9884868486392067
69,4,1,0,2,3354675.3617,3,3,4,1,10714293.272,0.9853602095127263
69,4,1,0,2,3344025.5986,3,3,4,1,12915973.873,0.9711074723825843
61,4,1,0,2,1565515.1688,3,3,4,1,33168121.489,0.9673751606537637
61,4,1,0,2,1576164.9318,3,3,4,1,33168121.489,0.9673751606537637
61,4,1,0,2,1576164.9318,3,3,4,1,33169157.087,0.9673751606537637
61,4,1,0,2,1565515.1688,3,3,4,1,33169157.087,0.9673751606537637
61,4,1,0,2,1565515.1688,3,3,4,1,33169157.087,0.9673751606537637
65,4,2,0,1,80938.199202,2,3,4,1,953164.07577,0.04832535885177035
65,4,2,0,1,80938.199202,2,3,4,1,691157.87067,0.04832535885177035
65,4,2,0,1,80938.199202,2,3,4,1,497501.11039,0.04832535885177035
65,4,2,0,1,80938.199202,2,3,4,1,680801.89419,0.04832535885177035
65,4,2,0,1,80938.199202,2,3,4,1,739830.96016,0.04832535885177035
39,4,1,2,1,99042.796392,2,3,4,1,393527.10647,0.6080617012895407
68,4,1,0,3,45793.981128,3,3,4,1,938044.3501,0.06336309007891486
68,4,1,0,3,27689.383938,3,3,4,1,1019753.0046,0.0523003908004084
54,3,1,1,1,120342.3225,3,3,4,1,446384.01045,0.03369272237101175
54,3,1,1,1,141641.8486,3,3,4,1,414694.7224,0.033921302577139
54,3,1,1,1,155486.54057,3,3,4,1,640869.24886,0.033921302577139
54,3,1,1,1,113952.46467,3,3,4,1,646150.79686,0.033921302577139
54,3,1,1,1,123537.25141,3,3,4,1,558228.5565,0.03369272237101175
63,3,1,1,2,1725261.6146,4,3,5,1,62130680.927,0.9994181982420998
63,3,1,1,2,1725261.6146,4,3,5,1,62130680.927,0.9994908620856573
63,3,1,1,2,1725261.6146,4,3,5,1,62130680.927,0.9995090313483679
63,3,1,1,2,1725261.6146,4,3,5,1,62130680.927,0.9993455555232877
63,3,1,1,2,1725261.6146,4,3,5,1,62130680.927,0.999309242082783
64,4,1,0,3,3695467.7794,2,3,4,1,66036955.258,0.9519869400895768
64,4,1,0,3,3695467.7794,2,3,4,1,66026599.282,0.952075182616241
64,4,1,0,3,3695467.7794,2,3,4,1,66036955.258,0.9519869400895768
64,4,1,0,3,3695467.7794,2,3,4,1,66026599.282,0.952075182616241
64,4,1,0,3,3695467.7794,2,3,4,1,66027634.879,0.952075182616241
57,1,1,2,1,89458.009645,4,1,4,1,78632.929458,0.03966005665747565
57,1,1,2,1,91587.962255,4,1,4,1,78622.573481,0.03835227272701945
57,1,1,2,1,99042.796392,4,1,4,1,78632.929458,0.03966005665747565
57,1,1,2,1,84133.128118,4,1,4,1,78736.489223,0.03966005665747565
57,1,1,2,1,82003.175508,4,1,4,1,78726.133246,0.03835227272701945
44,4,2,0,2,51118.862654,3,2,4,1,205151.89419,0.8051497754798314
44,4,2,0,2,51118.862654,3,2,4,1,205151.89419,0.8051497754798314
44,4,2,0,2,51118.862654,3,2,4,1,204116.29654,0.8051497754798314
44,4,2,0,2,50053.886349,3,2,4,1,205151.89419,0.8051497754798314
44,4,2,0,2,51118.862654,3,2,4,1,204116.29654,0.8051497754798314
62,4,1,4,1,42599.052212,3,1,5,1,971597.71391,0.9267843706768133
62,4,1,4,1,43664.028517,3,1,5,1,972633.31156,0.9267843706768133
62,4,1,4,1,43664.028517,3,1,5,1,971597.71391,0.9267843706768133
62,4,1,4,1,42599.052212,3,1,5,1,970562.11626,0.9267091500598299
62,4,1,4,1,42599.052212,3,1,5,1,971597.71391,0.9267843706768133
58,4,1,0,1,242814.59761,3,3,5,1,2957014.4579,0.9625647585628252
58,4,1,0,1,243879.57391,3,3,5,1,2933123.2201,0.9681238814113593
58,4,1,0,1,271568.95785,3,3,5,1,2794249.5754,0.9617866050384067
58,4,1,0,1,265179.10002,3,3,5,1,2787828.87,0.9630082750819273
58,4,1,0,1,279023.79199,3,3,5,1,2920592.4886,0.9644012458753441
64,4,1,0,1,1331220.3816,3,3,5,1,12852802.417,0.8206772594757348
68,4,1,0,2,3514421.8075,2,3,3,1,35731225.669,0.8716607536437926
68,4,1,0,2,3333375.8356,2,3,3,1,29834532.658,0.8800569636417837
68,4,1,0,2,3418573.94,2,3,3,1,50320725.343,0.8722706103658935
68,4,1,0,2,3397274.4139,2,3,3,1,40477369.693,0.8794806350383162
68,4,1,0,2,3557020.8597,2,3,3,1,35265206.728,0.8732961813728244
38,4,1,2,1,169331.23254,2,3,4,1,1160283.6055,0.9409328237179482
38,4,1,2,1,169331.23254,2,3,4,1,1160283.6055,0.942595036397769
38,4,1,2,1,169331.23254,2,3,4,1,1158212.4102,0.9426309207991985
38,4,1,2,1,169331.23254,2,3,4,1,1158212.4102,0.9429535787398791
38,4,1,2,1,169331.23254,2,3,4,1,1159248.0078,0.9424349932225772
51,4,2,0,2,441965.1667,2,3,5,0,4424073.1548,0.38262195122238435
51,4,2,0,2,441965.1667,2,3,5,0,4424073.1548,0.38262195122238435
51,4,2,0,2,441965.1667,2,3,5,0,4424073.1548,0.38262195122238435
51,4,2,0,2,441965.1667,2,3,5,0,4424073.1548,0.38262195122238435
51,4,2,0,2,441965.1667,2,3,5,0,4424073.1548,0.38262195122238435
68,4,1,0,3,479239.33738,3,2,2,1,1563752.4494,0.9776604690271716
68,4,1,0,3,479239.33738,3,2,2,1,4192099.2815,0.9850024704648643
68,4,1,0,3,479239.33738,3,2,2,1,6201158.7198,0.9857564627523903
68,4,1,0,3,479239.33738,3,2,2,1,3115077.727,0.9840490107246909
68,4,1,0,3,479239.33738,3,2,2,1,1563752.4494,0.9776604690271716
88,4,1,0,2,2119302.8475,2,3,2,1,117897200.07,0.5645475610588833
46,4,2,0,1,585736.96791,2,3,4,1,5964006.8583,0.8679624790307522
46,4,2,0,1,585736.96791,2,3,4,1,5962971.2606,0.8679251866849752
46,4,2,0,1,585736.96791,2,3,4,1,5962971.2606,0.8678133460748444
46,4,2,0,1,585736.96791,2,3,4,1,5962971.2606,0.8679438320987474
46,4,2,0,1,585736.96791,2,3,4,1,5962971.2606,0.8678692595512
41,4,1,4,1,119277.34619,3,3,3,1,393630.66623,0.2681257273335152
60,4,1,2,3,153356.58796,4,3,1,1,624361.82234,0.02053388090394675
60,4,1,2,3,153356.58796,4,3,1,1,619908.75245,0.02096436058722275
60,4,1,2,3,153356.58796,4,3,1,1,599611.03854,0.0380228136890226
60,4,1,2,3,153356.58796,4,3,1,1,610277.69432,0.0293255131966138
59,2,2,0,3,13844.691969,4,2,5,1,70524.199869,0.3509609784507862
65,4,1,0,1,168266.25624,3,3,5,1,2119039.9086,0.018441766508716602
82,4,1,0,3,67093.507233,3,3,2,0,357902.54735,0.9536535287766028
82,4,1,0,3,67093.507233,3,3,2,0,673759.83018,0.9661494136239763
82,4,1,0,3,67093.507233,3,3,2,0,325799.02025,0.953566993320953
82,4,1,0,3,66028.530928,3,3,2,0,271947.94252,0.9503711313349542
82,4,1,0,3,67093.507233,3,3,2,0,388970.47681,0.9618201590603523
65,4,1,0,1,1064976.3053,2,3,5,1,12297722.077,0.4668930961425096
65,4,1,0,1,1064976.3053,2,3,5,1,9957271.3912,0.4668930961425096
65,4,1,0,1,1064976.3053,2,3,5,1,9813219.7583,0.4667434826438446
65,4,1,0,1,1064976.3053,2,3,5,1,12287262.541,0.4668930961425096
65,4,1,0,1,1064976.3053,2,3,5,1,11365580.634,0.4668930961425096
79,4,1,0,2,4484615.2216,3,3,2,1,76861850.359,0.9491474169797665
79,4,1,0,2,5200279.2987,3,3,2,1,55511140.758,0.933712907433534
79,4,1,0,2,5327011.4791,3,3,2,1,64424115.48,0.9846039686855498
61,4,1,0,2,211930.28475,2,3,2,1,3111970.934,0.9634773085301929
61,4,1,0,2,211930.28475,2,3,2,1,3110935.3364,0.9634773085301929
61,4,1,0,2,211930.28475,2,3,2,1,3122223.3508,0.9635649013710619
61,4,1,0,2,211930.28475,2,3,2,1,3110831.7766,0.9635005051135364
61,4,1,0,2,211930.28475,2,3,2,1,3111867.3743,0.9635005051135364
82,2,2,0,3,25026.943174,4,1,5,1,288828.18419,0.939222597836584
82,2,2,0,3,25026.943174,4,1,5,1,288828.18419,0.939222597836584
82,2,2,0,3,25026.943174,4,1,5,1,288621.06466,0.9397990893978625
82,2,2,0,3,25026.943174,4,1,5,1,289967.34161,0.9395362105235839
82,2,2,0,3,25026.943174,4,1,5,1,288931.74396,0.939222597836584
73,4,2,0,3,22471.000042,4,3,3,0,244401.04507,0.8433705682364336
73,4,2,0,3,21299.526106,4,3,3,0,239223.05683,0.839166237776419
73,4,2,0,3,19595.564017,4,3,3,0,234045.06858,0.8318258903340408
73,4,2,0,3,27582.886307,4,3,3,0,228867.08034,0.8423645320187191
73,4,2,0,3,22683.995303,4,3,3,0,233009.47093,0.8318258903327432
59,4,1,2,2,1693312.3254,3,3,5,1,74292739.713,0.7690412186379354
59,4,1,2,2,1693312.3254,3,3,5,1,74292739.713,0.7690412186379354
59,4,1,2,2,1693312.3254,3,3,5,1,74292739.713,0.7690412186379354
59,4,1,2,2,1693312.3254,3,3,5,1,74292739.713,0.7690412186379354
59,4,1,2,2,1693312.3254,3,3,5,1,74292739.713,0.7690412186379354
77,4,1,0,2,202345.49801,3,3,4,1,7770089.1574,0.5996742412178846
77,4,1,0,2,202345.49801,3,3,4,1,7770089.1574,0.5996742412178846
77,4,1,0,2,202345.49801,3,3,4,1,7770089.1574,0.5996742412178846
77,4,1,0,2,202345.49801,3,3,4,1,7771124.7551,0.5996742412178846
77,4,1,0,2,202345.49801,3,3,4,1,7770089.1574,0.5996742412178846
48,3,2,0,1,63898.578318,3,2,4,0,4245.9503592,0.4235483870942621
48,3,2,0,1,63898.578318,3,2,4,0,1760.5160026,0.2647523709135404
68,4,1,0,3,2023454.9801,2,3,5,1,70472419.987,0.995199799276308
68,4,1,0,3,2023454.9801,2,3,5,1,70472419.987,0.995199799276308
68,4,1,0,3,2034104.7431,2,3,5,1,70472419.987,0.995199799276308
68,4,1,0,3,2023454.9801,2,3,5,1,70471384.389,0.995199799276308
68,4,1,0,3,2023454.9801,2,3,5,1,70472419.987,0.995199799276308
47,4,1,1,2,101172.749,2,2,5,1,2296437.7858,0.7294576457242572
47,4,1,1,2,101172.749,2,2,5,1,2296437.7858,0.7294576457242572
47,4,1,1,2,101172.749,2,2,5,1,2297473.3834,0.7294576457242572
47,4,1,1,2,101172.749,2,2,5,1,2297473.3834,0.7294576457242572
47,4,1,1,2,101172.749,2,2,5,1,2297473.3834,0.7294576457242572
37,4,1,2,2,561242.51289,2,3,4,1,1494367.4069,0.7499707499705279
37,4,1,2,2,440900.19039,2,3,4,1,1678703.7884,0.6976619476605285
37,4,1,2,2,638985.78318,2,3,4,1,1522328.5434,0.7044818927259795
58,4,1,1,2,459004.78758,3,3,2,1,4713004.8988,0.9936887536364718
58,4,1,1,2,459004.78758,3,3,2,1,4571128.0209,0.9936887536364718
58,4,1,1,2,457939.81128,3,3,2,1,4820945.2417,0.9936461018774709
58,4,1,1,2,457939.81128,3,3,2,1,4633263.8798,0.9936887536364718
58,4,1,1,2,457939.81128,3,3,2,1,4606338.341,0.9936887536364718
29,4,2,0,1,72663.33331,2,3,2,1,4525.5617244,0.40790379979458763
29,4,2,0,1,72663.33331,2,3,2,1,5571.5153494,0.40790379979458763
29,4,2,0,1,72663.33331,2,3,2,1,5571.5153494,0.40790379979458763
29,4,2,0,1,72663.33331,2,3,2,1,5675.0751143,0.40790379979458763
29,4,2,0,1,72663.33331,2,3,2,1,4618.7655127,0.4083002702564936
29,4,1,1,1,346117.29922,1,3,3,1,156375.24494,0.7100342774332407
29,4,1,1,1,346117.29922,1,3,3,1,277540.16982,0.7092870842825925
29,4,1,1,1,346117.29922,1,3,3,1,366601.5676,0.6475924240124931
61,2,1,0,1,244944.55022,2,3,5,1,2729317.6029,0.5079217263917215
61,2,1,0,1,210865.30845,2,3,5,1,2563518.4193,0.49588487960040584
61,2,1,0,1,239619.66869,2,3,5,1,2774883.8994,0.5212664697286515
61,2,1,0,1,251334.40805,2,3,5,1,3087530.8295,0.5168171320613207
61,2,1,0,1,209800.33214,2,3,5,1,3006754.2129,0.516440931323529
50,4,1,1,1,138446.91969,2,3,5,1,654497.71391,0.04423720440443195
50,4,1,1,1,138446.91969,2,3,5,1,1309409.6669,0.07979380259030695
50,4,1,1,1,138446.91969,2,3,5,1,895481.28674,0.1415742986081468
30,3,2,0,1,51118.862654,3,3,4,0,224517.57022,0.0609529702970297
30,3,2,0,1,51118.862654,3,3,4,0,224517.57022,0.09522021167634005
76,4,1,0,3,63898.578318,3,2,2,1,527740.56172,0.0197093228273433
76,4,1,0,3,71353.412455,3,2,2,1,457009.24233,0.02250489886158285
76,4,1,0,3,68158.483539,3,2,2,1,482588.50425,0.023784626674054003
76,4,1,0,3,76678.293981,3,2,2,1,503196.89745,0.022514916461929303
76,4,1,0,3,68158.483539,3,2,2,1,566057.67472,0.019067475581223098
49,4,1,1,1,1012792.4663,3,3,5,1,9052159.0464,0.7881789148219862
49,4,1,1,1,1012792.4663,3,3,5,1,9429116.5905,0.789065627823534
49,4,1,1,1,1012792.4663,3,3,5,1,9497466.0353,0.7878575023595484
49,4,1,1,1,1012792.4663,3,3,5,1,9176430.7642,0.7871363199297229
49,4,1,1,1,1012792.4663,3,3,5,1,9250993.7949,0.7866570605435501
73,4,1,0,2,528228.24743,3,2,4,1,9230696.081,0.9462670051422062
73,4,1,0,2,528228.24743,3,2,4,1,9241052.0575,0.9462670051422062
73,4,1,0,2,529293.22373,3,2,4,1,9230696.081,0.9462670051422062
73,4,1,0,2,528228.24743,3,2,4,1,9237427.4657,0.9462670051422062
73,4,1,0,2,528228.24743,3,2,4,1,9228624.8857,0.9462670051422062
50,4,1,0,2,6123613.7554,4,3,5,1,22002307.642,0.9919732517462905
50,4,1,0,2,6123613.7554,4,3,5,1,24145994.775,0.9917278355449931
50,4,1,0,2,6134263.5185,4,3,5,1,22996481.385,0.9915755582784832
50,4,1,0,2,6123613.7554,4,3,5,1,23918163.292,0.992135136641439
50,4,1,0,2,6123613.7554,4,3,5,1,23472856.303,0.9920967692489615
65,4,1,0,2,1395118.9599,2,3,3,1,30979903.658,0.9381085618442728
65,4,1,0,2,1384469.1969,2,3,3,1,30979903.658,0.9646966868191681
65,4,1,0,2,1842409.0082,2,3,3,1,30978868.06,0.9642710170396673
65,4,1,0,2,1437718.0121,2,3,3,1,30978868.06,0.9598676870596901
65,4,1,0,2,1480317.0644,2,3,3,1,30979903.658,0.9606992352960741
38,4,1,2,1,127797.15664,1,3,5,1,273915.57805,0.113729977117106
38,4,1,2,1,127797.15664,1,3,5,1,311611.33246,0.08563006632260434
56,4,1,0,1,79873.222897,3,3,4,1,2012166.2312,0.8949126567003954
56,4,1,0,1,79873.222897,3,3,4,1,2013201.8289,0.8542025534106438
56,4,1,0,1,79873.222897,3,3,4,1,2013201.8289,0.8866173955948533
56,4,1,0,1,79873.222897,3,3,4,1,2013201.8289,0.8930130330971962
56,4,1,0,1,79873.222897,3,3,4,1,2013201.8289,0.86262973951301
71,4,1,0,2,1055391.5185,3,3,4,1,34022489.549,0.7363382709121162
58,4,1,0,2,3727417.0685,4,3,5,1,193618443.17,0.9817053020235672
58,4,1,0,2,3727417.0685,4,3,5,1,172327591.12,0.9832991166402985
58,4,1,0,2,3727417.0685,4,3,5,1,162599186.81,0.983429789045783
58,4,1,0,2,3727417.0685,4,3,5,1,194636435.66,0.9649279092653488
58,4,1,0,2,3727417.0685,4,3,5,1,186048224.36,0.9708488998771648
59,4,1,0,2,1192773.4619,2,3,4,1,5066143.6969,0.5404827457158926
59,4,1,0,2,1182123.6989,2,3,4,1,5076499.6734,0.5404827457158926
59,4,1,0,2,1182123.6989,2,3,4,1,5076499.6734,0.5404827457158926
59,4,1,0,2,1192773.4619,2,3,4,1,5076499.6734,0.5404827457158926
59,4,1,0,2,1203423.225,2,3,4,1,5077535.2711,0.5400446571532631
59,3,1,0,2,26624407.632,1,3,5,1,97272651.535,0.8003191626315864
59,3,1,0,2,26624407.632,1,3,5,1,107778789.68,0.7343902811159033
62,4,1,2,1,276893.83938,3,3,2,1,7676885.369,0.8498657623289254
62,4,1,2,1,276893.83938,3,3,2,1,7668807.7074,0.8498657623289254
62,4,1,2,1,276893.83938,3,3,2,1,7670361.1039,0.8498657623289254
62,4,1,2,1,276893.83938,3,3,2,1,7671810.9406,0.8498657623289254
62,4,1,2,1,276893.83938,3,3,2,1,7677920.9667,0.8498657623289254
48,4,1,2,1,545267.86831,3,3,2,1,3269071.0973,0.9627031375703942
48,4,1,2,1,546332.84462,3,3,2,1,3269071.0973,0.9627031375703942
48,4,1,2,1,545267.86831,3,3,2,1,3268035.4997,0.9627031375703942
48,4,1,2,1,545267.86831,3,3,2,1,3269071.0973,0.9627031375703942
48,4,1,2,1,545267.86831,3,3,2,1,3268035.4997,0.9627031375703942
71,4,1,0,3,117573.3841,3,3,1,1,3011517.9621,0.9899415343800915
71,4,1,0,3,116508.4078,3,3,1,1,3060191.0516,0.9899415343800915
71,4,1,0,3,117573.3841,3,3,1,1,3054081.0255,0.9899415343800915
71,4,1,0,3,116508.4078,3,3,1,1,3069614.9902,0.9899415343800915
71,4,1,0,3,116508.4078,3,3,1,1,2947414.4677,0.9899415343800915
70,4,1,1,1,331207.63095,3,3,5,1,3946662.6388,0.8229308005427409
70,4,1,1,1,331207.63095,3,3,5,1,3909277.5637,0.8495782567947516
70,4,1,1,1,331207.63095,3,3,5,1,3931128.6741,0.8453998358712501
70,4,1,1,1,331207.63095,3,3,5,1,3919737.0999,0.8273663273663274
70,4,1,1,1,331207.63095,3,3,5,1,3929057.4788,0.8263008178262417
49,3,1,2,2,23812870.186,1,3,5,1,265180311.89,0.42800306035408353
26,4,2,0,1,72418.38876,3,3,2,1,126239.35336,0.003175640822681
26,4,2,0,1,72418.38876,3,3,2,1,126239.35336,0.003175640822681
26,4,2,0,1,72418.38876,3,3,2,1,126239.35336,0.003175640822681
26,4,2,0,1,72418.38876,3,3,2,1,126342.91313,0.003175640822681
26,4,2,0,1,72418.38876,3,3,2,1,126239.35336,0.003175640822681
59,4,1,2,1,2332298.1086,4,2,4,1,39237759.308,0.9234447959847614
59,4,1,2,1,2321648.3455,4,2,4,1,39210833.769,0.923869729024779
59,4,1,2,1,2321648.3455,4,2,4,1,39258471.261,0.9231021816905589
41,4,1,2,2,2225800.4781,3,3,3,1,6236369.0398,0.33115710309715607
41,4,1,2,2,2023454.9801,3,3,3,1,19206193.991,0.791438160148261
79,2,1,0,3,22439.050753,1,1,4,1,377889.58197,0.9880339569791976
79,2,1,0,3,22439.050753,1,1,4,1,377889.58197,0.9880339569791976
79,2,1,0,3,22439.050753,1,1,4,1,377889.58197,0.9880339569791976
79,2,1,0,3,22439.050753,1,1,4,1,377786.02221,0.9880339569791976
79,2,1,0,3,22449.700516,1,1,4,1,377889.58197,0.9880339569791976
38,4,1,2,2,106497.63053,4,3,1,1,940364.08883,0.33308921438343864
67,4,1,0,2,136316.96708,3,3,4,1,615248.56303,0.7808303795280591
44,4,1,2,2,4611347.4019,2,3,5,1,30802816.46,0.9457545075051882
44,4,1,2,2,4611347.4019,2,3,5,1,30802816.46,0.9457545075051882
44,4,1,2,2,4621997.165,2,3,5,1,30802816.46,0.9457545075051882
44,4,1,2,2,4611347.4019,2,3,5,1,30802816.46,0.9457545075051882
44,4,1,2,2,4621997.165,2,3,5,1,30802816.46,0.9457545075051882
69,4,2,0,2,2577242.6588,2,3,1,0,40788048.988,0.3065802427065245
60,2,1,0,2,136316.96708,2,3,3,1,6141508.2952,0.00954198473283145
60,2,1,0,2,137381.94338,2,3,3,1,6140472.6976,0.00954198473283145
60,2,1,0,2,136316.96708,2,3,3,1,6142543.8929,0.00954198473283145
60,2,1,0,2,136316.96708,2,3,3,1,6142543.8929,0.00954198473283145
60,2,1,0,2,136316.96708,2,3,3,1,6141508.2952,0.00954198473283145
95,3,1,0,3,14909.668274,4,3,5,1,166524.10189,0.00939457202518895
95,3,1,0,3,14909.668274,4,3,5,1,166524.10189,0.00939457202518895
95,3,1,0,3,15974.644579,4,3,5,1,166524.10189,0.00939457202518895
95,3,1,0,3,14909.668274,4,3,5,1,166524.10189,0.00939457202518895
95,3,1,0,3,14909.668274,4,3,5,1,166524.10189,0.00939457202518895
53,4,1,0,3,486694.17152,3,3,4,1,28811362.182,0.15704929535289713
53,4,1,0,3,389781.32774,3,3,4,1,30135891.574,0.15084930005305713
53,4,1,0,3,399366.11449,3,3,4,1,18818880.47,0.1613571925974044
53,4,1,0,3,406820.94862,3,3,4,1,22478682.56,0.15356880214353374
50,4,1,2,2,111822.51206,3,3,3,1,2983556.8256,0.04811715481161405
50,4,1,2,2,111822.51206,3,3,3,1,2821382.2338,0.00953045095310975
50,4,1,2,2,111822.51206,3,3,3,1,1930871.8158,0.0423728813562096
50,4,1,2,2,111822.51206,3,3,3,1,1798315.3168,0.03741496598629625
77,4,2,0,2,150694.1472,3,2,2,1,2979310.8752,0.8937944383970413
77,4,2,0,2,157084.00503,3,2,2,1,3224851.0777,0.9226043781860422
77,4,2,0,2,150694.1472,3,2,2,1,3098404.6048,0.911933058061811
77,4,2,0,2,135784.47892,3,2,2,1,3028812.4428,0.9007880732094585
77,4,2,0,2,148564.19459,3,2,2,1,3078831.8093,0.9027344241785407
52,2,1,2,2,149096.68274,4,2,1,1,539132.13586,0.07756410256485355
52,2,1,2,2,149096.68274,4,2,1,1,538096.53821,0.07756410256485355
52,2,1,2,2,149096.68274,4,2,1,1,538096.53821,0.07756410256485355
52,2,1,2,2,149096.68274,4,2,1,1,538096.53821,0.07756410256485355
52,2,1,2,2,149096.68274,4,2,1,1,538096.53821,0.07756410256485355
72,4,1,0,3,4685895.7433,2,3,3,1,87184894.84,0.9948885263418696
72,4,1,0,3,4046909.9601,2,3,3,1,88279521.555,0.9948391608630692
72,4,1,0,3,4451600.9561,2,3,3,1,88841851.078,0.9948015978902505
72,4,1,0,3,3865863.9882,2,3,3,1,88659585.892,0.9949778298437044
72,4,1,0,3,4387702.3778,2,3,3,1,86840040.823,0.9946940212696529
63,4,1,0,2,5324881.5265,3,3,2,1,49647586.871,0.9534180582894503
63,4,1,0,2,5324881.5265,3,3,2,1,58851978.772,0.9553603133572227
63,4,1,0,2,5324881.5265,3,3,2,1,46451732.528,0.952154598670658
63,4,1,0,2,5324881.5265,3,3,2,1,49076972.567,0.9533374680188378
63,4,1,0,2,5324881.5265,3,3,2,1,46464159.7,0.95172357494013
31,4,1,2,2,1810459.719,3,3,5,1,17656939.909,0.0161290322580645
31,4,1,2,2,1810459.719,3,3,5,1,21629492.489,0.0161290322580645
31,4,1,2,2,1799809.9559,3,3,5,1,21684379.164,0.0161290322580645
31,4,1,2,2,1799809.9559,3,3,5,1,20624962.769,0.0161290322580645
31,4,1,2,2,1799809.9559,3,3,5,1,20401273.677,0.0161290322580645
